"outcome_variable","weight_method","Method","Point Estimate","95% CI","CI Width","Valid Samples"
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.7, ρ=1.2)"," 51,296","[ 30,552,  88,999]"," 58,446",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.8, ρ=0.8)"," 29,923","[ 17,822,  51,916]"," 34,094",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.8, ρ=0.9)"," 33,663","[ 20,050,  58,405]"," 38,355",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.8, ρ=1)"," 37,404","[ 22,278,  64,895]"," 42,617",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.8, ρ=1.1)"," 41,144","[ 24,506,  71,384]"," 46,879",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.8, ρ=1.2)"," 44,884","[ 26,733,  77,874]"," 51,140",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.9, ρ=0.8)"," 26,598","[ 15,842,  46,147]"," 30,305",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.9, ρ=0.9)"," 29,923","[ 17,822,  51,916]"," 34,094",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.9, ρ=1)"," 33,248","[ 19,802,  57,684]"," 37,882",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.9, ρ=1.1)"," 36,572","[ 21,783,  63,453]"," 41,670",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.9, ρ=1.2)"," 39,897","[ 23,763,  69,221]"," 45,458",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.8, τ=1, ρ=0.8)"," 23,938","[ 14,258,  41,533]"," 27,275",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.8, τ=1, ρ=0.9)"," 26,931","[ 16,040,  46,724]"," 30,684",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.8, τ=1, ρ=1)"," 29,923","[ 17,822,  51,916]"," 34,094",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.8, τ=1, ρ=1.1)"," 32,915","[ 19,604,  57,107]"," 37,503",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.8, τ=1, ρ=1.2)"," 35,907","[ 21,387,  62,299]"," 40,912",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.6, ρ=0.8)"," 35,464","[ 21,123,  61,530]"," 40,407",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.6, ρ=0.9)"," 39,897","[ 23,763,  69,221]"," 45,458",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.6, ρ=1)"," 44,330","[ 26,403,  76,912]"," 50,509",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.6, ρ=1.1)"," 48,763","[ 29,044,  84,604]"," 55,560",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.6, ρ=1.2)"," 53,196","[ 31,684,  92,295]"," 60,611",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.7, ρ=0.8)"," 30,398","[ 18,105,  52,740]"," 34,635",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.7, ρ=0.9)"," 34,198","[ 20,368,  59,332]"," 38,964",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.7, ρ=1)"," 37,997","[ 22,631,  65,925]"," 43,293",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.7, ρ=1.1)"," 41,797","[ 24,895,  72,517]"," 47,623",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.7, ρ=1.2)"," 45,597","[ 27,158,  79,110]"," 51,952",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.8, ρ=0.8)"," 26,598","[ 15,842,  46,147]"," 30,305",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.8, ρ=0.9)"," 29,923","[ 17,822,  51,916]"," 34,094",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.8, ρ=1)"," 33,248","[ 19,802,  57,684]"," 37,882",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.8, ρ=1.1)"," 36,572","[ 21,783,  63,453]"," 41,670",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.8, ρ=1.2)"," 39,897","[ 23,763,  69,221]"," 45,458",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.9, ρ=0.8)"," 23,643","[ 14,082,  41,020]"," 26,938",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.9, ρ=0.9)"," 26,598","[ 15,842,  46,147]"," 30,305",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.9, ρ=1)"," 29,553","[ 17,602,  51,275]"," 33,673",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.9, ρ=1.1)"," 32,509","[ 19,362,  56,402]"," 37,040",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.9, ρ=1.2)"," 35,464","[ 21,123,  61,530]"," 40,407",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.9, τ=1, ρ=0.8)"," 21,278","[ 12,674,  36,918]"," 24,244",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.9, τ=1, ρ=0.9)"," 23,938","[ 14,258,  41,533]"," 27,275",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.9, τ=1, ρ=1)"," 26,598","[ 15,842,  46,147]"," 30,305",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.9, τ=1, ρ=1.1)"," 29,258","[ 17,426,  50,762]"," 33,336",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=0.9, τ=1, ρ=1.2)"," 31,918","[ 19,010,  55,377]"," 36,367",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=1, τ=0.6, ρ=0.8)"," 31,918","[ 19,010,  55,377]"," 36,367",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=1, τ=0.6, ρ=0.9)"," 35,907","[ 21,387,  62,299]"," 40,912",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=1, τ=0.6, ρ=1)"," 39,897","[ 23,763,  69,221]"," 45,458",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=1, τ=0.6, ρ=1.1)"," 43,887","[ 26,139,  76,143]"," 50,004",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=1, τ=0.6, ρ=1.2)"," 47,877","[ 28,516,  83,065]"," 54,550",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=1, τ=0.7, ρ=0.8)"," 27,358","[ 16,295,  47,466]"," 31,171",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=1, τ=0.7, ρ=0.9)"," 30,778","[ 18,331,  53,399]"," 35,068",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=1, τ=0.7, ρ=1)"," 34,198","[ 20,368,  59,332]"," 38,964",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=1, τ=0.7, ρ=1.1)"," 37,617","[ 22,405,  65,266]"," 42,861",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=1, τ=0.7, ρ=1.2)"," 41,037","[ 24,442,  71,199]"," 46,757",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=1, τ=0.8, ρ=0.8)"," 23,938","[ 14,258,  41,533]"," 27,275",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=1, τ=0.8, ρ=0.9)"," 26,931","[ 16,040,  46,724]"," 30,684",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=1, τ=0.8, ρ=1)"," 29,923","[ 17,822,  51,916]"," 34,094",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=1, τ=0.8, ρ=1.1)"," 32,915","[ 19,604,  57,107]"," 37,503",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=1, τ=0.8, ρ=1.2)"," 35,907","[ 21,387,  62,299]"," 40,912",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=1, τ=0.9, ρ=0.8)"," 21,278","[ 12,674,  36,918]"," 24,244",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=1, τ=0.9, ρ=0.9)"," 23,938","[ 14,258,  41,533]"," 27,275",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=1, τ=0.9, ρ=1)"," 26,598","[ 15,842,  46,147]"," 30,305",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=1, τ=0.9, ρ=1.1)"," 29,258","[ 17,426,  50,762]"," 33,336",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=1, τ=0.9, ρ=1.2)"," 31,918","[ 19,010,  55,377]"," 36,367",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=1, τ=1, ρ=0.8)"," 19,151","[ 11,406,  33,226]"," 21,820",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=1, τ=1, ρ=0.9)"," 21,544","[ 12,832,  37,379]"," 24,547",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=1, τ=1, ρ=1)"," 23,938","[ 14,258,  41,533]"," 27,275",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=1, τ=1, ρ=1.1)"," 26,332","[ 15,684,  45,686]"," 30,002",100
"threats_abuse_nsum","weight_rds_ii","MBSU (δ=1, τ=1, ρ=1.2)"," 28,726","[ 17,109,  49,839]"," 32,730",100
"threats_abuse_nsum","weight_rds_ss","GNSUM Symmetric"," 24,354","[ 14,176,  43,821]"," 29,644",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.6, ρ=0.8)"," 64,943","[ 37,804, 116,855]"," 79,051",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.6, ρ=0.9)"," 73,061","[ 42,529, 131,462]"," 88,933",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.6, ρ=1)"," 81,179","[ 47,255, 146,069]"," 98,814",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.6, ρ=1.1)"," 89,297","[ 51,980, 160,676]","108,695",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.6, ρ=1.2)"," 97,414","[ 56,706, 175,283]","118,577",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.7, ρ=0.8)"," 55,665","[ 32,403, 100,162]"," 67,758",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.7, ρ=0.9)"," 62,624","[ 36,454, 112,682]"," 76,228",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.7, ρ=1)"," 69,582","[ 40,504, 125,202]"," 84,698",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.7, ρ=1.1)"," 76,540","[ 44,555, 137,722]"," 93,167",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.7, ρ=1.2)"," 83,498","[ 48,605, 150,242]","101,637",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.8, ρ=0.8)"," 48,707","[ 28,353,  87,641]"," 59,288",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.8, ρ=0.9)"," 54,796","[ 31,897,  98,596]"," 66,699",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.8, ρ=1)"," 60,884","[ 35,441, 109,552]"," 74,110",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.8, ρ=1.1)"," 66,972","[ 38,985, 120,507]"," 81,522",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.8, ρ=1.2)"," 73,061","[ 42,529, 131,462]"," 88,933",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.9, ρ=0.8)"," 43,295","[ 25,203,  77,903]"," 52,701",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.9, ρ=0.9)"," 48,707","[ 28,353,  87,641]"," 59,288",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.9, ρ=1)"," 54,119","[ 31,503,  97,379]"," 65,876",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.9, ρ=1.1)"," 59,531","[ 34,654, 107,117]"," 72,464",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.9, ρ=1.2)"," 64,943","[ 37,804, 116,855]"," 79,051",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.5, τ=1, ρ=0.8)"," 38,966","[ 22,682,  70,113]"," 47,431",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.5, τ=1, ρ=0.9)"," 43,836","[ 25,518,  78,877]"," 53,360",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.5, τ=1, ρ=1)"," 48,707","[ 28,353,  87,641]"," 59,288",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.5, τ=1, ρ=1.1)"," 53,578","[ 31,188,  96,405]"," 65,217",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.5, τ=1, ρ=1.2)"," 58,449","[ 34,024, 105,170]"," 71,146",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.6, ρ=0.8)"," 54,119","[ 31,503,  97,379]"," 65,876",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.6, ρ=0.9)"," 60,884","[ 35,441, 109,552]"," 74,110",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.6, ρ=1)"," 67,649","[ 39,379, 121,724]"," 82,345",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.6, ρ=1.1)"," 74,414","[ 43,317, 133,896]"," 90,579",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.6, ρ=1.2)"," 81,179","[ 47,255, 146,069]"," 98,814",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.7, ρ=0.8)"," 46,388","[ 27,003,  83,468]"," 56,465",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.7, ρ=0.9)"," 52,186","[ 30,378,  93,901]"," 63,523",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.7, ρ=1)"," 57,985","[ 33,753, 104,335]"," 70,581",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.7, ρ=1.1)"," 63,783","[ 37,129, 114,768]"," 77,640",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.7, ρ=1.2)"," 69,582","[ 40,504, 125,202]"," 84,698",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.8, ρ=0.8)"," 40,589","[ 23,627,  73,034]"," 49,407",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.8, ρ=0.9)"," 45,663","[ 26,581,  82,164]"," 55,583",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.8, ρ=1)"," 50,737","[ 29,534,  91,293]"," 61,759",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.8, ρ=1.1)"," 55,810","[ 32,488, 100,422]"," 67,935",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.8, ρ=1.2)"," 60,884","[ 35,441, 109,552]"," 74,110",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.9, ρ=0.8)"," 36,079","[ 21,002,  64,919]"," 43,917",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.9, ρ=0.9)"," 40,589","[ 23,627,  73,034]"," 49,407",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.9, ρ=1)"," 45,099","[ 26,253,  81,149]"," 54,897",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.9, ρ=1.1)"," 49,609","[ 28,878,  89,264]"," 60,386",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.9, ρ=1.2)"," 54,119","[ 31,503,  97,379]"," 65,876",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.6, τ=1, ρ=0.8)"," 32,471","[ 18,902,  58,428]"," 39,526",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.6, τ=1, ρ=0.9)"," 36,530","[ 21,265,  65,731]"," 44,466",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.6, τ=1, ρ=1)"," 40,589","[ 23,627,  73,034]"," 49,407",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.6, τ=1, ρ=1.1)"," 44,648","[ 25,990,  80,338]"," 54,348",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.6, τ=1, ρ=1.2)"," 48,707","[ 28,353,  87,641]"," 59,288",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.6, ρ=0.8)"," 46,388","[ 27,003,  83,468]"," 56,465",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.6, ρ=0.9)"," 52,186","[ 30,378,  93,901]"," 63,523",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.6, ρ=1)"," 57,985","[ 33,753, 104,335]"," 70,581",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.6, ρ=1.1)"," 63,783","[ 37,129, 114,768]"," 77,640",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.6, ρ=1.2)"," 69,582","[ 40,504, 125,202]"," 84,698",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.7, ρ=0.8)"," 39,761","[ 23,145,  71,544]"," 48,399",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.7, ρ=0.9)"," 44,731","[ 26,038,  80,487]"," 54,449",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.7, ρ=1)"," 49,701","[ 28,932,  89,430]"," 60,498",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.7, ρ=1.1)"," 54,671","[ 31,825,  98,373]"," 66,548",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.7, ρ=1.2)"," 59,641","[ 34,718, 107,316]"," 72,598",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.8, ρ=0.8)"," 34,791","[ 20,252,  62,601]"," 42,349",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.8, ρ=0.9)"," 39,140","[ 22,784,  70,426]"," 47,642",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.8, ρ=1)"," 43,489","[ 25,315,  78,251]"," 52,936",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.8, ρ=1.1)"," 47,837","[ 27,847,  86,076]"," 58,230",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.8, ρ=1.2)"," 52,186","[ 30,378,  93,901]"," 63,523",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.9, ρ=0.8)"," 30,925","[ 18,002,  55,645]"," 37,643",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.9, ρ=0.9)"," 34,791","[ 20,252,  62,601]"," 42,349",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.9, ρ=1)"," 38,657","[ 22,502,  69,557]"," 47,054",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.9, ρ=1.1)"," 42,522","[ 24,753,  76,512]"," 51,760",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.9, ρ=1.2)"," 46,388","[ 27,003,  83,468]"," 56,465",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.7, τ=1, ρ=0.8)"," 27,833","[ 16,202,  50,081]"," 33,879",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.7, τ=1, ρ=0.9)"," 31,312","[ 18,227,  56,341]"," 38,114",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.7, τ=1, ρ=1)"," 34,791","[ 20,252,  62,601]"," 42,349",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.7, τ=1, ρ=1.1)"," 38,270","[ 22,277,  68,861]"," 46,584",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.7, τ=1, ρ=1.2)"," 41,749","[ 24,303,  75,121]"," 50,819",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.6, ρ=0.8)"," 40,589","[ 23,627,  73,034]"," 49,407",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.6, ρ=0.9)"," 45,663","[ 26,581,  82,164]"," 55,583",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.6, ρ=1)"," 50,737","[ 29,534,  91,293]"," 61,759",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.6, ρ=1.1)"," 55,810","[ 32,488, 100,422]"," 67,935",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.6, ρ=1.2)"," 60,884","[ 35,441, 109,552]"," 74,110",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.7, ρ=0.8)"," 34,791","[ 20,252,  62,601]"," 42,349",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.7, ρ=0.9)"," 39,140","[ 22,784,  70,426]"," 47,642",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.7, ρ=1)"," 43,489","[ 25,315,  78,251]"," 52,936",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.7, ρ=1.1)"," 47,837","[ 27,847,  86,076]"," 58,230",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.7, ρ=1.2)"," 52,186","[ 30,378,  93,901]"," 63,523",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.8, ρ=0.8)"," 30,442","[ 17,721,  54,776]"," 37,055",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.8, ρ=0.9)"," 34,247","[ 19,936,  61,623]"," 41,687",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.8, ρ=1)"," 38,053","[ 22,151,  68,470]"," 46,319",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.8, ρ=1.1)"," 41,858","[ 24,366,  75,317]"," 50,951",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.8, ρ=1.2)"," 45,663","[ 26,581,  82,164]"," 55,583",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.9, ρ=0.8)"," 27,060","[ 15,752,  48,690]"," 32,938",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.9, ρ=0.9)"," 30,442","[ 17,721,  54,776]"," 37,055",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.9, ρ=1)"," 33,824","[ 19,690,  60,862]"," 41,172",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.9, ρ=1.1)"," 37,207","[ 21,658,  66,948]"," 45,290",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.9, ρ=1.2)"," 40,589","[ 23,627,  73,034]"," 49,407",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.8, τ=1, ρ=0.8)"," 24,354","[ 14,176,  43,821]"," 29,644",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.8, τ=1, ρ=0.9)"," 27,398","[ 15,949,  49,298]"," 33,350",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.8, τ=1, ρ=1)"," 30,442","[ 17,721,  54,776]"," 37,055",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.8, τ=1, ρ=1.1)"," 33,486","[ 19,493,  60,253]"," 40,761",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.8, τ=1, ρ=1.2)"," 36,530","[ 21,265,  65,731]"," 44,466",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.6, ρ=0.8)"," 36,079","[ 21,002,  64,919]"," 43,917",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.6, ρ=0.9)"," 40,589","[ 23,627,  73,034]"," 49,407",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.6, ρ=1)"," 45,099","[ 26,253,  81,149]"," 54,897",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.6, ρ=1.1)"," 49,609","[ 28,878,  89,264]"," 60,386",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.6, ρ=1.2)"," 54,119","[ 31,503,  97,379]"," 65,876",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.7, ρ=0.8)"," 30,925","[ 18,002,  55,645]"," 37,643",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.7, ρ=0.9)"," 34,791","[ 20,252,  62,601]"," 42,349",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.7, ρ=1)"," 38,657","[ 22,502,  69,557]"," 47,054",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.7, ρ=1.1)"," 42,522","[ 24,753,  76,512]"," 51,760",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.7, ρ=1.2)"," 46,388","[ 27,003,  83,468]"," 56,465",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.8, ρ=0.8)"," 27,060","[ 15,752,  48,690]"," 32,938",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.8, ρ=0.9)"," 30,442","[ 17,721,  54,776]"," 37,055",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.8, ρ=1)"," 33,824","[ 19,690,  60,862]"," 41,172",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.8, ρ=1.1)"," 37,207","[ 21,658,  66,948]"," 45,290",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.8, ρ=1.2)"," 40,589","[ 23,627,  73,034]"," 49,407",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.9, ρ=0.8)"," 24,053","[ 14,001,  43,280]"," 29,278",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.9, ρ=0.9)"," 27,060","[ 15,752,  48,690]"," 32,938",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.9, ρ=1)"," 30,066","[ 17,502,  54,100]"," 36,598",100
"threats_abuse_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.9, ρ=1.1)"," 33,073","[ 19,252,  59,510]"," 40,258",100
